crid, officer_id
1032105,1120
1032105,1121
1032105,715
1032105,1260
1032112,459
1032125,319
1032138,488
1032138,489
1032149,1241
1032157,1007
1032157,1333
1032157,1334
1032181,1335
1032181,256
1032184,294
1032184,1262
1032186,915
1032193,9
1032193,387
1032201,772
1032201,440
1032262,1336
1032262,1180
1032262,1181
1032262,1182
1032262,157
1032262,1183
1032268,952
1032304,99
1032304,1337
1032312,1338
1032313,399
1032313,1339
1032314,459
1032314,1340
1032315,1341
1032322,1342
1032322,1343
1032322,1344
1032322,1345
1032322,1346
1032322,620
1032322,1111
1032322,1347
1032322,1348
1032322,1349
1032322,621
1032330,739
1032331,1350
1032331,256
1032350,353
1032350,356
1032350,816
1032366,104
1032366,121
1032384,1282
1032404,725
1032404,320
1032420,1351
1032420,1352
1032427,1353
1032427,1354
1032427,1355
1032446,197
1032446,1356
1032446,199
1032446,200
1032446,318
1032446,1357
1032446,205
1032447,434
1032447,47
1032450,1358
1032450,805
1032450,1335
1032450,1359
1032450,1360
1032450,1361
1032450,1362
1032450,1363
1032450,1364
1032468,1013
1032475,1173
1032493,1139
1032493,1365
1032493,1366
1032498,165
1032514,1132
1032524,108
1032524,1084
1032524,1367
1032533,1091
1032534,609
1032534,10
1032537,1368
1032537,1132
1032545,763
1032561,294
1032561,1261
1032561,1369
1032561,1262
1032561,1370
1032574,506
1032574,1371
1032574,1372
1032576,1184
1032576,718
1032601,1070
1032601,1373
1032617,516
1032640,1355
1032641,97
1032652,492
1032653,1374
1032661,1375
1032661,459
1032661,913
1032667,1376
1032688,879
1032714,968
1032714,970
1032714,984
1032714,988
1032725,175
1032726,515
1032753,1377
1032753,1378
1032753,1223
1032760,1379
1032760,1214
1032760,1380
1032760,1381
1032760,603
1032760,517
1032760,1382
1032760,1200
1032760,1383
1032784,552
1032787,678
1032787,1384
1032787,1385
1032792,179
1032792,1386
1032792,1387
1032798,818
1032798,234
1032798,392
1032807,1388
1032807,1389
1032807,84
1032807,1390
1032808,127
1032808,194
1032808,142
1032823,1391
1032823,1392
1032855,1105
1032855,460
1032867,323
1032867,1380
1032867,680
1032867,1174
1032867,615
1032867,1393
1032867,573
1032867,681
1032867,1394
1032874,1395
1032874,1396
1032874,1397
1032874,1398
1032874,1399
1032876,1400
1032876,1401
1032876,1402
1032876,618
1032899,436
1032899,1403
1032923,1259
1032926,1404
1032926,1405
1032926,1406
1032926,1407
1032926,1408
1032936,1117
1032942,450
1032942,451
1032947,1409
1032952,1410
1032962,1411
1032968,1412
1032968,80
1032986,126
1032986,127
1032986,129
1032986,223
1032986,194
1032986,142
1032986,131
1033000,286
1033000,772
1033000,1413
1033005,739
1033005,740
1033029,370
1033029,1414
1033031,1415
1033031,1416
1033031,1417
1033031,790
1033031,1418
1033051,162
1033051,73
1033053,1419
1033053,1420
1033053,1421
1033061,1286
1033061,1422
1033061,218
1033061,1287
1033074,431
1033074,1267
1033081,1423
1033081,49
1033093,222
1033093,1319
1033093,1424
1033093,1119
1033096,1063
1033099,222
1033099,1425
1033099,1426
1033099,1119
1033106,1427
1033112,1428
1033112,1128
1033113,1429
1033113,1430
1033125,788
1033188,562
1033191,1223
1033205,179
1033205,1431
1033205,1387
1033210,1432
1033210,827
1033210,907
1033210,1247
1033210,1248
1033210,1249
1033210,1433
1033210,1434
1033210,910
1033210,947
1033230,1435
1033230,1436
1033246,952
1033256,209
1033256,1437
1033256,125
1033294,935
1033294,19
1033301,1091
1033310,948
1033310,1438
1033310,1439
1033319,1440
1033319,1286
1033319,1441
1033319,567
1033319,1442
1033319,25
1033319,102
1033319,702
1033319,1443
1033319,1444
1033319,1445
1033319,166
1033319,1446
1033319,1447
1033319,1448
1033319,32
1033319,33
1033319,34
1033319,1449
1033338,1450
1033338,1451
1033341,1452
1033341,1453
1033341,1454
1033341,1074
1033341,1109
1033341,1455
1033341,1456
1033346,1182
1033346,157
1033361,1156
1033361,1158
1033361,1457
1033361,1161
1033367,1458
1033367,1459
1033373,1460
1033373,1461
1033373,1462
1033373,1463
1033373,1464
1033373,1465
1033373,1466
1033373,1467
1033373,1468
1033419,397
1033420,207
1033443,1469
1033443,701
1033443,218
1033443,619
1033460,789
1033460,790
1033472,1288
1033476,1246
1033476,100
1033476,827
1033476,1117
1033476,1470
1033476,1319
1033476,1471
1033476,1472
1033476,1473
1033476,1006
1033476,1474
1033476,1424
1033476,1475
1033476,1476
1033476,519
1033476,1477
1033476,1478
1033476,1320
1033476,947
1033476,1313
1033478,593
1033478,1479
1033483,1480
1033483,401
1033483,53
1033485,11
1033485,954
1033495,1007
1033495,1481
1033507,358
1033519,1432
1033519,907
1033519,1248
1033519,1249
1033519,1433
1033519,1434
1033519,910
1033522,906
1033522,1482
1033522,1453
1033522,1483
1033522,1484
1033522,505
1033522,54
1033522,1485
1033522,1074
1033522,1486
1033524,1029
1033527,1487
1033527,1094
1033527,945
1033528,355
1033528,357
1033533,948
1033533,1488
1033533,914
1033535,1489
1033535,102
1033543,1490
1033543,53
1033543,913
1033545,1165
1033545,1491
1033552,1492
1033552,1493
1033552,1494
1033552,1495
1033556,1286
1033556,1496
1033556,1497
1033574,1387
1033585,1498
1033585,7
1033603,1286
1033603,1496
1033603,1497
1033609,584
1033609,178
1033609,1034
1033609,1035
1033609,1036
1033609,585
1033609,1037
1033609,1038
1033634,1375
1033634,1479
1033644,1499
1033644,1066
1033646,773
1033646,362
1033652,1500
1033652,451
1033663,1501
1033663,1425
1033692,1502
1033692,1503
1033695,174
1033695,175
1033720,602
1033720,1504
1033720,1505
1033721,352
1033721,360
1033728,1506
1033728,7
1033734,354
1033760,784
1033765,1163
1033765,1507
1033765,1508
1033765,1509
1033765,1510
1033782,111
1033783,1511
1033783,1512
1033801,1513
1033801,934
1033801,1514
1033822,1515
1033822,1516
1033822,1517
1033822,1518
1033843,565
1033843,1519
1033843,724
1033844,348
1033844,349
1033861,1277
1033861,1520
1033868,968
1033868,970
1033868,973
1033868,1187
1033868,976
1033868,977
1033868,1521
1033868,987
1033868,988
1033880,1522
1033880,353
1033880,867
1033880,1523
1033880,52
1033880,922
1033880,1524
1033880,1525
1033903,1526
1033903,756
1033905,736
1033906,388
1033906,1527
1033907,1528
1033909,850
1033951,965
1033951,980
1033951,1529
1033970,127
1033974,1530
1033974,866
1033988,1531
1033988,1519
1034021,368
1034021,1015
1034021,369
1034021,370
1034021,371
1034021,1532
1034021,1414
1034021,374
1034021,1057
1034021,376
1034021,1058
1034030,348
1034030,349
1034056,197
1034056,198
1034056,199
1034056,200
1034056,1533
1034056,202
1034056,206
1034061,1534
1034061,1045
1034061,1535
1034068,976
1034068,987
1034068,988
1034088,221
1034089,104
1034089,1536
1034097,89
1034097,94
1034117,1537
1034117,1416
1034117,1538
1034117,1539
1034155,1540
1034163,213
1034166,1541
1034166,1464
1034166,735
1034166,1542
1034166,1543
1034166,1544
1034196,1147
1034208,511
1034208,1545
1034220,1546
1034220,1547
1034220,392
1034220,825
1034233,1168
1034233,1548
1034233,1169
1034241,488
1034241,489
1034273,1117
1034273,222
1034273,942
1034273,1193
1034273,1472
1034273,216
1034273,1230
1034273,1119
1034273,1120
1034280,1156
1034283,1549
1034283,1550
1034283,1551
1034284,434
1034284,1490
1034284,1552
1034284,1277
1034284,1553
1034284,400
1034284,459
1034284,1554
1034284,1064
1034284,1555
1034284,47
1034284,1090
1034284,1556
1034284,1557
1034284,1091
1034284,1558
1034284,53
1034284,700
1034284,1559
1034284,1560
1034284,1561
1034284,718
1034284,1562
1034312,1107
1034312,1156
1034312,1110
1034317,171
1034317,44
1034317,1073
1034324,1032
1034324,98
1034328,1322
1034328,1487
1034328,1122
1034328,99
1034328,1269
1034328,1196
1034328,1563
1034328,400
1034328,1564
1034328,1565
1034328,401
1034328,953
1034328,537
1034328,1566
1034328,1567
1034328,1311
1034328,1568
1034328,593
1034328,1569
1034328,815
1034328,945
1034328,17
1034328,1570
1034328,1340
1034328,864
1034328,215
1034335,932
1034335,1571
1034340,1223
1034351,1572
1034351,1573
1034354,1574
1034357,1575
1034357,1576
1034359,1184
1034359,459
1034359,1566
1034371,1577
1034371,388
1034375,104
1034377,1315
1034377,728
1034386,47
1034386,362
1034401,192
1034401,78
1034401,446
1034405,1315
1034405,728
1034420,1578
1034423,1310
1034423,875
1034432,1579
1034432,1580
1034432,350
1034432,1581
1034472,175
1034473,175
1034499,970
1034499,1187
1034499,977
1034512,1582
1034512,1344
1034512,1583
1034512,1584
1034512,1111
1034512,1585
1034512,1586
1034512,1587
1034512,1348
1034512,1349
1034513,1013
1034516,633
1034516,635
1034526,86
1034526,1588
1034526,88
1034526,329
1034541,746
1034541,1379
1034541,1589
1034541,711
1034541,1590
1034541,1214
1034541,1591
1034541,1592
1034541,1593
1034541,1594
1034541,1595
1034541,1596
1034541,1597
1034541,1598
1034556,1599
1034556,1411
1034559,453
1034561,588
1034561,164
1034561,36
1034561,862
1034562,576
1034570,1600
1034570,552
1034570,1601
1034570,1602
1034570,1519
1034630,71
1034630,1603
1034630,1604
1034630,1605
1034630,1180
1034630,1606
1034630,1607
1034630,1608
1034630,1609
1034630,157
1034630,1610
1034630,1611
1034630,1183
1034659,944
1034659,1612
1034670,1613
1034670,1614
1034670,1615
1034678,47
1034692,1563
1034692,1616
1034708,343
1034725,1617
1034725,1618
1034725,1619
1034725,1620
1034725,1621
1034725,1622
1034725,1623
1034725,1624
1034725,197
1034725,1625
1034725,198
1034725,1626
1034725,1627
1034725,1628
1034725,199
1034725,1629
1034725,1630
1034725,1631
1034725,200
1034725,1632
1034725,318
1034725,1633
1034725,1533
1034725,202
1034725,1634
1034725,1635
1034725,1636
1034725,1637
1034725,267
1034725,1638
1034725,1639
1034725,205
1034725,1640
1034725,206
1034743,446
1034749,181
1034749,1131
1034750,1641
1034750,1029
1034754,354
1034754,659
1034773,1642
1034773,237
1034780,1277
1034780,97
1034796,1368
1034796,347
1034796,1643
1034796,1644
1034796,1645
1034796,1646
1034801,1185
1034801,593
1034819,1647
1034835,1648
1034835,1649
1034868,69
1034872,1650
1034872,1651
1034872,765
1034875,1490
1034877,1652
1034877,1653
1034897,218
1034897,1287
1034904,45
1034904,46
1034914,1654
1034935,1549
1034958,962
1034958,972
1034958,576
1034958,992
1034978,1655
1034978,1045
1034980,323
1034980,573
1034988,1656
1034988,971
1035001,320
1035003,352
1035003,913
1035005,1657
1035005,1658
1035005,1659
1035005,1387
1035007,1660
1035007,811
1035009,1661
1035009,1662
1035009,1663
1035009,269
1035009,270
1035009,1664
1035009,1257
1035009,274
1035009,277
1035009,909
1035009,130
1035009,280
1035009,281
1035009,283
1035011,11
1035011,954
1035017,962
1035017,992
1035022,1665
1035022,1666
1035022,1667
1035022,345
1035025,193
1035032,355
1035032,357
1035049,815
1035064,1146
1035090,1668
1035091,1669
1035091,1066
1035105,1170
1035108,776
1035113,1670
1035139,193
1035153,1671
1035156,1672
1035156,1673
1035156,1674
1035156,1075
1035156,1675
1035213,666
1035213,1526
1035213,756
1035213,75
1035215,1295
1035215,950
1035215,338
1035233,1676
1035233,1677
1035235,676
1035235,942
1035235,1678
1035235,275
1035235,855
1035235,278
1035235,856
1035235,282
1035235,1077
1035235,285
1035242,1679
1035242,1680
1035242,1681
1035242,1682
1035242,1683
1035242,1684
1035242,845
1035242,1685
1035242,1686
1035242,1687
1035242,1215
1035242,1688
1035242,846
1035242,871
1035242,1689
1035242,1690
1035242,524
1035242,1691
1035242,1692
1035260,1693
1035260,1570
1035260,1560
1035264,1694
1035264,541
1035264,1695
1035264,543
1035264,544
1035264,546
1035264,548
1035264,549
1035264,1696
1035264,1697
1035264,550
1035264,1698
1035264,1699
1035264,1700
1035274,1701
1035274,1107
1035274,1702
1035274,1703
1035274,1541
1035274,1457
1035274,1704
1035274,1705
1035274,1110
1035274,1706
1035274,1707
1035274,1708
1035274,1161
1035284,1709
1035284,1601
1035292,213
1035317,1419
1035317,811
1035342,347
1035345,434
1035345,449
1035352,506
1035352,1710
1035357,76
1035358,1375
1035400,127
1035400,194
1035400,142
1035420,785
1035420,1711
1035420,1712
1035433,718
1035467,99
1035472,1713
1035472,827
1035472,518
1035472,1470
1035472,1714
1035472,1476
1035472,1715
1035472,519
1035472,1477
1035472,1716
1035472,521
1035472,1320
1035472,1321
1035472,1717
1035472,947
1035472,1718
1035504,1719
1035504,1720
1035504,68
1035508,1060
1035520,1721
1035520,539
1035520,1722
1035522,1341
1035522,568
1035522,1723
1035522,88
1035522,569
1035522,90
1035522,93
1035522,1724
1035522,96
1035535,222
1035535,712
1035542,1725
1035542,1726
1035557,1379
1035557,1214
1035574,1186
1035574,492
1035606,1727
1035606,441
1035624,1230
1035624,1728
1035629,1729
1035629,814
1035632,993
1035632,1730
1035632,995
1035632,1731
1035632,999
1035632,1732
1035632,1733
1035632,1002
1035632,1734
1035632,1735
1035632,1736
1035632,1737
1035672,1738
1035672,1739
1035672,796
1035672,1740
1035672,1741
1035672,1742
1035672,1743
1035672,1744
1035672,1745
1035672,1746
1035672,1747
1035672,1748
1035672,1749
1035672,1750
1035672,1751
1035673,158
1035676,266
1035676,798
1035718,1752
1035718,1753
1035718,1754
1035735,1379
1035735,1214
1035741,948
1035743,1755
1035743,485
1035763,678
1035765,44
1035765,1073
1035780,744
1035781,1531
1035781,573
1035787,347
1035795,265
1035795,1411
1035818,1088
1035818,1756
1035818,380
1035831,637
1035831,594
1035862,1029
1035862,1757
1035862,1439
1035864,955
1035864,1758
1035864,956
1035864,21
1035864,950
1035864,1759
1035875,348
1035875,1330
1035875,329
1035875,349
1035875,1760
1035876,1761
1035876,777
1035886,1762
1035886,264
1035889,880
1035889,1763
1035889,1764
1035889,1010
1035889,470
1035889,1765
1035889,1766
1035889,1767
1035889,1768
1035891,1499
1035901,584
1035901,1769
1035901,178
1035901,1770
1035901,1771
1035901,1772
1035901,1038
1035910,1773
1035910,7
1035915,1499
1035915,574
1035926,1774
1035926,1091
1035936,1435
1035949,125
1035964,1377
1035964,18
1035967,1490
1035967,53
1035973,1775
1035973,822
1035990,1776
1035990,1144
1035990,1265
1036014,1213
1036045,144
1036045,149
1036045,152
1036045,155
1036053,575
1036053,840
1036066,462
1036066,1777
1036066,1778
1036075,297
1036120,320
1036128,348
1036128,349
1036143,725
1036143,320
1036154,485
1036154,1779
1036166,1070
1036166,1310
1036170,932
1036173,1780
1036173,541
1036173,544
1036173,546
1036173,548
1036173,549
1036173,1696
1036173,550
1036198,1781
1036198,1782
1036202,827
1036202,518
1036202,1476
1036202,519
1036202,1477
1036202,521
1036202,1321
1036202,947
1036202,1783
1036216,1138
1036216,1784
1036219,514
1036237,968
1036237,970
1036237,977
1036241,598
1036241,1785
1036244,207
1036268,933
1036268,833
1036284,432
1036295,613
1036295,562
1036295,1786
1036326,1013
1036326,1787
1036326,322
1036348,1788
1036351,817
1036351,818
1036364,1271
1036364,175
1036369,450
1036375,1789
1036375,15
1036378,323
1036378,1790
1036378,1791
1036378,1336
1036378,428
1036378,724
1036378,1792
1036382,948
1036382,1793
1036401,379
1036409,48
1036419,218
1036419,1287
1036429,1794
1036450,485
1036450,1795
1036466,1549
1036466,1551
1036476,434
1036476,487
1036476,700
1036476,718
1036510,84
1036510,1390
1036514,593
1036514,815
1036514,1796
1036514,1797
1036535,1798
1036535,1799
1036535,882
1036537,1800
1036537,1801
1036537,1353
1036537,1355
1036544,511
1036544,1057
1036570,1376
1036583,1499
1036583,556
1036609,1577
1036609,388
1036634,69
1036634,728
1036635,1774
1036635,487
1036635,1560
1036642,1612
1036642,700
1036642,1560
1036642,1802
1036662,665
1036676,1803
1036676,1804
1036685,400
1036685,401
1036689,1752
1036710,296
1036710,16
1036741,1805
1036741,502
1036745,1806
1036745,1807
1036745,1808
1036745,1809
1036745,1810
1036745,1519
1036756,1811
1036756,1812
1036756,728
1036778,1575
1036778,1576
1036781,460
1036786,213
1036789,1813
1036789,390
1036789,1814
1036814,1815
1036814,798
1036832,126
1036840,165
1036840,1816
1036848,56
1036910,1184
1036910,1817
1036923,1170
1036923,837
1036925,685
1036925,1818
1036930,1819
1036930,215
1036943,710
1036943,1084
1036950,296
1036950,16
1036953,1820
1036953,1821
1036990,363
1037012,1822
1037012,42
1037019,1823
1037019,1824
1037019,6
1037019,1161
1037025,431
1037025,690
1037029,1774
1037029,487
1037036,213
1037041,760
1037041,624
1037041,317
1037041,318
1037041,675
1037041,204
1037041,1274
1037047,1825
1037047,652
1037050,1826
1037050,1758
1037050,1827
1037050,47
1037050,362
1037056,71
1037056,1603
1037056,1828
1037056,1180
1037056,1829
1037056,1608
1037056,157
1037108,1830
1037146,499
1037147,652
1037147,1831
1037173,1102
1037173,552
1037207,1687
1037207,871
1037229,925
1037229,487
1037235,1520
1037235,1832
1037235,1833
1037235,53
1037274,1834
1037274,1835
1037275,1428
1037275,362
1037275,1646
1037279,516
1037279,470
1037282,1836
1037282,1837
1037287,1838
1037290,873
1037290,1203
1037290,1204
1037290,1206
1037292,1186
1037292,492
1037320,47
1037320,362
1037344,1499
1037362,1007
1037362,1429
1037385,294
1037385,1369
1037385,1262
1037405,1839
1037405,1409
1037414,565
1037432,858
1037448,1304
1037448,1241
1037475,716
1037481,1840
1037481,1841
1037481,22
1037481,1842
1037481,978
1037481,27
1037481,1843
1037527,1844
1037527,1845
1037527,983
1037537,39
1037537,41
1037547,1846
1037547,1847
1037547,378
1037549,1848
1037549,1822
1037553,1549
1037556,1775
1037565,1615
1037579,1752
1037579,1849
1037601,343
1037604,1295
1037609,1850
1037609,685
1037625,422
1037625,1851
1037630,1007
1037630,1481
1037636,1852
1037648,1307
1037648,470
1037648,559
1037652,652
1037652,1853
1037652,607
1037668,1333
1037668,1854
1037668,1429
1037687,948
1037688,506
1037688,1855
1037688,647
1037688,1856
1037700,562
1037700,1786
1037714,1857
1037714,1858
1037714,1859
1037714,1860
1037714,378
1037717,76
1037717,1861
1037719,1862
1037719,1277
1037719,401
1037719,97
1037719,1090
1037719,1863
1037719,53
1037721,1864
1037721,1353
1037721,1354
1037721,1355
1037731,697
1037731,699
1037744,1865
1037744,1866
1037748,1867
1037748,850
1037759,559
1037759,663
1037773,48
1037773,1868
1037795,171
1037795,1869
1037807,53
1037813,598
1037821,1461
1037827,435
1037829,705
1037829,191
1037829,1659
1037829,469
1037833,47
1037833,362
1037849,1040
1037849,1870
1037850,1230
1037863,565
1037880,434
1037880,1871
1037880,1774
1037880,514
1037880,1872
1037880,487
1037880,1090
1037880,1091
1037880,1873
1037880,700
1037880,98
1037880,1561
1037882,1139
1037882,1874
1037890,431
1037890,689
1037893,1459
1037903,510
1037927,1875
1037938,207
1037973,740
1037993,670
1037993,718
1037995,529
1037995,523
1038009,1796
1038015,499
1038015,1273
1038036,1876
1038036,1877
1038036,1374
1038041,1396
1038042,736
1038046,174
1038046,1271
1038047,950
1038054,1878
1038054,387
1038055,1352
1038056,944
1038056,1520
1038056,1276
1038056,1879
1038058,593
1038058,815
1038067,1880
1038067,1881
1038067,354
1038067,18
1038092,1228
1038092,802
1038092,1882
1038092,1104
1038096,1088
1038096,686
1038096,1883
1038100,1884
1038100,1862
1038100,1885
1038100,1781
1038100,1886
1038100,1832
1038100,1887
1038100,1555
1038100,1888
1038100,953
1038100,1889
1038100,1890
1038100,1794
1038100,18
1038100,1782
1038105,1563
1038105,1891
1038108,1892
1038108,1893
1038122,775
1038122,953
1038138,772
1038138,440
1038144,1894
1038144,1895
1038160,1896
1038160,704
1038160,206
1038173,1197
1038173,1200
1038195,1897
1038195,56
1038206,1898
1038206,620
1038208,623
1038215,746
1038215,711
1038215,1590
1038215,1780
1038215,1591
1038215,541
1038215,546
1038215,1593
1038215,1899
1038215,550
1038215,1594
1038215,1843
1038227,1900
1038227,322
1038258,671
1038264,354
1038297,725
1038302,352
1038302,913
1038305,731
1038335,1311
1038335,1560
1038345,1165
1038345,728
1038367,193
1038384,1901
1038384,1244
1038384,1241
1038389,207
1038389,849
1038401,1902
1038401,4
1038401,692
1038401,1389
1038401,763
1038401,1366
1038401,1903
1038401,1283
1038401,1904
1038401,160
1038401,1905
1038401,1906
1038401,342
1038402,363
1038402,364
1038405,214
1038405,1907
1038431,562
1038431,1786
1038432,705
1038432,469
1038435,454
1038442,678
1038442,679
1038464,1277
1038464,97
1038466,639
1038466,97
1038466,1908
1038466,596
1038466,1909
1038477,1490
1038477,400
1038477,53
1038482,906
1038482,316
1038484,1163
1038504,1910
1038504,1911
1038534,1912
1038534,939
1038559,1913
1038559,54
1038572,1914
1038572,1915
1038572,1916
1038572,1615
1038577,165
1038577,797
1038577,822
1038577,823
1038617,858
1038622,1788
1038625,1090
1038625,1091
1038630,1061
1038630,1917
1038630,1918
1038639,938
1038650,1178
1038650,1919
1038650,854
1038653,1920
1038653,292
1038663,1875
1038669,1032
1038669,98
1038683,671
1038683,672
1038684,102
1038691,432
1038691,433
1038701,1521
1038732,516
1038732,1921
1038734,1922
1038734,1923
1038753,1924
1038753,1566
1038799,1277
1038799,400
1038814,1925
1038814,1926
1038816,158
1038821,1927
1038822,1230
1038832,292
1038832,1928
1038834,1658
1038834,1929
1038834,1431
1038834,1386
1038834,1387
1038836,1930
1038836,1931
1038836,1493
1038836,1814
1038839,705
1038839,191
1038839,453
1038846,1647
1038846,1932
1038848,1272
1038848,1932
1038854,364
1038860,1933
1038860,1934
1038862,1935
1038862,363
1038862,364
1038866,1549
1038883,1375
1038883,1936
1038883,1937
1038898,772
1038898,758
1038902,575
1038917,879
1038921,357
1038939,1285
1038939,1111
1038970,565
1038974,1484
1038974,54
1038974,905
1038975,358
1038975,1938
1038993,1939
1038993,1940
1039010,1796
1039010,1045
1039014,776
1039014,1941
1039024,104
1039024,1942
1039024,1943
1039028,587
1039033,1944
1039033,1040
1039033,1945
1039033,1946
1039033,690
1039036,1393
1039036,1947
1039041,51
1039060,703
1039060,704
1039067,174
1039067,1271
1039069,979
1039069,1948
1039091,1727
1039091,441
1039108,925
1039108,1269
1039108,1574
1039118,1309
1039121,705
1039121,191
1039121,453
1039131,1949
1039131,1950
1039132,1951
1039132,1952
1039134,1752
1039134,1271
1039134,1953
1039134,759
1039134,175
1039134,236
1039134,320
1039138,1954
1039138,1955
1039138,1956
1039138,1957
1039138,727
1039138,1958
1039155,1501
1039155,222
1039155,821
1039155,712
1039155,713
1039155,1119
1039155,1259
1039155,714
1039155,1121
1039159,1222
1039159,954
1039170,1959
1039170,1960
1039172,1961
1039172,242
1039179,1929
1039179,1386
1039184,1892
1039187,539
1039187,1722
1039188,366
1039188,1962
1039210,1128
1039214,1774
1039231,1963
1039231,1173
1039263,1329
1039263,1712
1039275,1490
1039275,1277
1039275,1480
1039275,97
1039275,53
1039292,1964
1039294,54
1039303,1264
1039305,1309
1039305,1965
1039322,923
1039343,1506
1039343,1966
1039343,1967
1039343,1968
1039348,565
1039348,724
1039350,953
1039353,1674
1039365,1969
1039365,1970
1039387,702
1039387,1971
1039389,1422
1039389,819
1039389,820
1039400,1972
1039400,1973
1039407,1410
1039407,1974
1039408,45
1039424,989
1039434,152
1039453,1327
1039463,793
1039463,795
1039471,736
1039471,580
1039479,6
1039479,84
1039479,1141
1039484,488
1039484,489
1039487,822
1039487,823
1039492,1975
1039492,934
1039496,516
1039496,1921
1039504,1805
1039504,1066
1039506,345
1039506,837
1039512,589
1039512,1234
1039512,773
1039512,590
1039512,1441
1039512,591
1039512,567
1039512,1442
1039512,25
1039512,1446
1039512,592
1039512,1976
1039512,32
1039512,1362
1039512,33
1039512,34
1039512,1101
1039512,1262
1039512,1449
1039512,1977
1039512,1978
1039512,1288
1039512,1979
1039530,1375
1039530,1980
1039534,671
1039548,299
1039548,567
1039548,1442
1039548,25
1039548,1981
1039548,1982
1039548,32
1039548,1983
1039548,1984
1039548,33
1039548,34
1039548,1455
1039569,562
1039569,1786
1039571,1499
1039571,1971
1039578,104
1039580,1307
1039580,687
1039592,1138
1039592,1784
1039614,1985
1039614,1986
1039621,671
1039627,1553
1039627,1987
1039634,191
1039634,453
1039635,1138
1039635,1784
1039644,772
1039644,440
1039645,165
1039645,797
1039648,702
1039651,948
1039651,1029
1039651,1988
1039651,1439
1039656,164
1039656,1849
1039677,1989
1039677,1990
1039700,1615
1039716,1774
1039716,670
1039725,1849
1039730,1941
1039730,1991
1039748,1253
1039748,502
1039756,511
1039756,487
1039778,1053
1039779,397
1039803,50
1039806,800
1039806,1224
1039806,1992
1039806,1993
1039806,1994
1039806,1226
1039806,1227
1039806,152
1039806,1525
1039806,1995
1039812,283
1039813,9
1039813,1374
1039815,214
1039846,1643
1039846,1865
1039846,1996
1039846,1866
1039846,1646
1039873,1997
1039873,1921
1039886,1091
1039897,1963
1039897,1998
1039902,1116
1039902,470
1039915,357
1039922,1892
1039931,457
1039931,397
1039950,422
1039950,1851
1039955,1578
1039955,502
1039980,1412
1039980,1333
1039980,80
1039980,1854
1039980,1429
1039981,1999
1040000,537
1040001,1191
1040001,1192
1040003,2000
1040003,1830
1040003,1094
1040003,459
1040003,2001
1040020,1223
1040029,935
1040029,2002
1040044,716
1040056,178
1040056,1035
1040056,2003
1040059,1214
1040083,1981
1040083,1455
1040094,944
1040094,835
1040119,1213
1040119,575
1040119,840
1040119,1089
1040119,1911
1040119,2004
1040119,2005
1040119,380
1040119,1242
1040120,2006
1040120,2007
1040120,2008
1040120,2009
1040120,2010
1040120,2011
1040120,2012
1040120,2013
1040120,2014
1040132,1999
1040132,2015
1040134,593
1040134,815
1040139,488
1040139,489
1040155,1343
1040155,2016
1040155,1285
1040155,1898
1040155,334
1040155,1111
1040155,1347
1040155,1348
1040155,1349
1040155,621
1040172,2017
1040172,455
1040179,2018
1040179,2019
1040179,2020
1040179,2021
1040179,1224
1040179,2022
1040179,2023
1040179,2024
1040179,1993
1040179,1994
1040179,1226
1040179,1227
1040179,2025
1040179,1995
1040236,716
1040236,717
1040239,2026
1040239,2027
1040242,866
1040247,47
1040247,362
1040251,1254
1040251,1332
1040251,1012
1040306,948
1040343,948
1040343,1439
1040367,1981
1040367,1455
1040383,396
1040383,319
1040383,259
1040389,269
1040389,277
1040389,283
1040402,1196
1040408,962
1040421,575
1040421,380
1040428,2028
1040428,215
1040431,671
1040431,1095
1040443,800
1040443,2029
1040443,1224
1040443,1225
1040443,806
1040443,2024
1040443,1992
1040443,1994
1040443,1226
1040443,152
1040443,810
1040443,2030
1040456,715
1040461,2031
1040461,2032
1040461,2033
1040461,2034
1040461,2035
1040461,1511
1040461,2036
1040461,2037
1040461,2038
1040472,1458
1040472,1459
1040490,222
1040490,2039
1040490,819
1040490,1128
1040490,2040
1040490,2041
1040490,2042
1040490,715
1040493,2043
1040493,2044
1040493,2045
1040493,1473
1040493,2046
1040502,845
1040502,846
1040531,174
1040531,175
1040537,158
1040537,622
1040546,2047
1040546,2048
1040551,1490
1040551,1774
1040551,1032
1040551,1555
1040551,1090
1040551,53
1040551,98
1040554,1380
1040554,2049
1040554,724
1040555,2050
1040557,2051
1040565,1490
1040565,400
1040565,401
1040567,1376
1040578,1046
1040578,1047
1040579,1521
1040579,1761
1040595,1513
1040595,934
1040608,659
1040608,1557
1040608,1794
1040612,938
1040649,218
1040649,2052
1040649,1287
1040650,666
1040678,218
1040678,2052
1040678,1287
1040703,498
1040703,499
1040711,1380
1040711,1766
1040711,1519
1040731,1178
1040731,2053
1040731,1676
1040731,1779
1040745,700
1040747,2054
1040747,2055
1040747,1867
1040747,850
1040747,2056
1040768,1555
1040768,776
1040768,2057
1040777,269
1040777,2058
1040777,277
1040777,283
1040778,913
1040781,1454
1040781,505
1040782,69
1040824,2059
1040824,54
1040836,100
1040836,1475
1040855,1615
1040856,333
1040856,2060
1040878,1615
1040880,152
1040880,155
1040887,1752
1040887,1849
1040887,66
1040887,723
1040890,1564
